Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2004,CA-2017-163510,12/25/2017,12/28/2017,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0,76.1125
2008,CA-2017-165386,8/3/2017,8/4/2017,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744
2014,CA-2016-145905,9/18/2016,9/23/2016,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,36830,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0,84.2352
2024,CA-2016-168354,9/19/2016,9/21/2016,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.2496
2026,CA-2015-114237,3/13/2015,3/15/2015,First Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
2036,CA-2017-162481,9/25/2017,9/29/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0,51.2943
2042,CA-2015-122287,6/18/2015,6/23/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,75.36,5,0.2,20.724
2049,CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,0.2,36.225
2052,CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,341.488,8,0.3,-73.176
2054,CA-2015-142237,7/11/2015,7/13/2015,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6,0.2,3.4848
2055,CA-2016-136434,12/1/2016,12/7/2016,Standard Class,RD-19480,Rick Duston,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0,5.193
2057,CA-2017-120376,12/22/2017,12/25/2017,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1586.69,7,0,412.5394
2059,CA-2017-120376,12/22/2017,12/25/2017,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0,70.006
2066,CA-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3,0.2,-9.147
2070,CA-2015-133452,4/13/2015,4/19/2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394
2072,US-2017-110996,11/20/2017,11/25/2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Ontario,California,91761,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137
2076,CA-2014-131051,12/1/2014,12/5/2014,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0,28.518
2082,CA-2015-120103,12/24/2015,12/29/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352
2092,CA-2017-166142,7/15/2017,7/19/2017,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Wilmington,Delaware,19805,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839
2093,CA-2014-145926,11/17/2014,11/21/2014,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0,81.583
2103,CA-2014-123295,7/18/2014,7/18/2014,Same Day,AH-10120,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136
2112,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196
2116,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392
2117,CA-2015-159786,10/12/2015,10/17/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,0.4,-13.978
2122,CA-2017-158246,11/9/2017,11/11/2017,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
2123,CA-2017-167381,9/22/2017,9/24/2017,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,0,41.1332
2128,CA-2015-134859,10/4/2015,10/9/2015,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,3,0.2,6.4944
2132,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0,60.1398
2137,CA-2015-156377,12/31/2015,1/5/2016,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,0.6,-11.439
2142,CA-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174
2146,US-2016-152051,6/25/2016,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882
2149,CA-2014-141607,12/12/2014,12/17/2014,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0,4.331
2151,US-2017-139969,11/19/2017,11/26/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704
2155,US-2016-120460,4/30/2016,5/5/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736
2161,CA-2016-141019,5/14/2016,5/14/2016,Same Day,LH-17155,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,45231,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769
2166,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414
2172,US-2017-137491,11/19/2017,11/25/2017,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,San Angelo,Texas,76903,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,2,0.3,-8.7232
2182,CA-2016-128818,5/7/2016,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352
2185,CA-2016-128818,5/7/2016,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,63.68,8,0,28.0192
2189,CA-2017-143063,8/10/2017,8/15/2017,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3,2,0,25.473
2201,US-2014-165659,6/1/2014,6/6/2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.102
2204,CA-2015-138002,9/6/2015,9/12/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.8098
2205,CA-2015-128860,6/29/2015,7/5/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,1,0.2,1.7591
2213,CA-2017-107874,11/21/2017,11/25/2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0,11.2422
2217,CA-2017-129378,10/1/2017,10/2/2017,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.5032
2224,CA-2015-131884,12/6/2015,12/6/2015,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,70.686,1,0.3,-24.2352
2226,CA-2016-106383,3/19/2016,3/21/2016,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018
2229,CA-2016-139157,10/1/2016,10/5/2016,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,1,0.4,-115.7058
2232,CA-2017-157091,6/26/2017,7/1/2017,Standard Class,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0,31.587
2239,CA-2017-166849,4/20/2017,4/26/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4,2,0.6,-52.17
2257,CA-2016-164091,9/17/2016,9/22/2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.9388
2258,CA-2017-105214,6/16/2017,6/19/2017,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972
2263,CA-2017-122994,2/6/2017,2/9/2017,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,0,79.1934
2273,CA-2015-142944,3/6/2015,3/11/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26,7,0,95.7572
2275,CA-2014-157882,10/3/2014,10/8/2014,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,1,0.2,3.5858
2276,CA-2014-157882,10/3/2014,10/8/2014,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
2278,CA-2014-104283,6/27/2014,7/1/2014,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0,22.3548
2280,CA-2017-142622,10/30/2017,11/2/2017,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098
2281,CA-2017-142622,10/30/2017,11/2/2017,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.272,8,0.2,-23.0352
2282,CA-2017-142622,10/30/2017,11/2/2017,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.98,2,0,37.9962
2290,CA-2017-115154,1/8/2017,1/11/2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0,80.3682
2292,CA-2015-149342,4/20/2015,4/25/2015,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0,297.69
2295,CA-2017-127929,12/23/2017,12/27/2017,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,3,0,38.2095
2297,CA-2015-113145,11/1/2015,11/5/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7,5,0,106.477
2304,CA-2017-157931,9/17/2017,9/22/2017,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0,188.2192
2306,CA-2016-115574,12/23/2016,12/24/2016,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.372,2,0.3,-14.1372
2309,US-2017-120418,6/11/2017,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.792,1,0.2,35.099
2317,CA-2017-122035,7/20/2017,7/25/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94,3,0,27.441
2327,CA-2015-105102,9/15/2015,9/19/2015,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.384,1,0.2,1.1596
2330,US-2015-147739,12/25/2015,12/29/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392
2342,US-2014-143231,12/31/2014,1/3/2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0,23.384
2348,CA-2016-159373,3/13/2016,3/18/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0
2354,CA-2015-111514,8/31/2015,9/2/2015,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.831,7,0.15,200.9546
2358,US-2014-148838,3/17/2014,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5947
2359,US-2014-148838,3/17/2014,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.4,-553.6476
2360,US-2014-148838,3/17/2014,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,0.4,-122.7816
2364,US-2016-108637,3/13/2016,3/18/2016,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,2,0,40.9216
2367,CA-2014-102295,11/24/2014,11/26/2014,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.712,1,0.2,-18.1068
2369,US-2016-129469,9/23/2016,9/27/2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,0.2,-26.6352
2372,CA-2016-159940,7/7/2016,7/11/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,0.6,-27.1296
2375,CA-2016-159940,7/7/2016,7/11/2016,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,0.3,-14.4784
2382,CA-2016-118052,5/6/2016,5/10/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,54.712,7,0.2,11.6263
2393,US-2015-127040,12/6/2015,12/10/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",113.92,4,0,42.1504
2404,US-2016-110170,9/27/2016,10/3/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976
